"","id","dtname","T1-T1","T2-T1","T3-T1","T4-T1","T5-T1"
"628","YBR127C","prt",1,1.44695254773123,1.41383868783364,1.75777148444809,1.66933617915057
"629","YBR127C","trc",1,1.02101212570719,1.02811382665607,1.14076371586842,1.14076371586842
"630","YBR128C","trc",1,1.5157165665104,1.17283494923188,1.16473358646846,1.14869835499704
"631","YBR129C","prt",1,1.06400022063376,1.10163323829711,0.744609574915493,0.798052082034429
"632","YBR129C","trc",1,1.11728713807222,1.16473358646846,1.24833054890161,1.16473358646846
"633","YBR130C","prt",1,0.914403840498079,0.926004090162494,0.976528364003623,0.700495996281733
"634","YBR130C","trc",1,0.90125046261083,0.993092495437036,0.876605721316035,0.876605721316035
"635","YBR131W","trc",1,1.19747870461893,1.02101212570719,1.04246576084112,1
"636","YBR132C","trc",1,4.37717480504296,1.93187265784969,2.37841423000544,2.54912125463852
"637","YBR133C","prt",1,0.762923010180809,0.854779852726899,0.710335952526193,0.808221704945381
"638","YBR133C","trc",1,0.829319545814442,0.829319545814442,0.757858283255199,0.993092495437036
"639","YBR134W","trc",1,0.946057646725596,0.90125046261083,0.952637998043937,1.00695555005672
"640","YBR135W","prt",1,0.861840939115427,0.761605676139041,0.826493126179571,0.797689956744421
"641","YBR135W","trc",1,0.959264119325264,1.01395947979003,1.04971668362307,1.12505848468881
"642","YBR136W","prt",1,0.85555677815929,0.964527478482494,1.00511456145511,0.969046525129544
"643","YBR136W","trc",1,1.04246576084112,0.9138314502294,0.920187650624875,1.01395947979003
"644","YBR137W","prt",1,2.61000223824573,2.98768106783972,2.70272726992539,3.18948927210703
"645","YBR137W","trc",1,1.17283494923188,1.50524674741107,1.2834258975629,1.5157165665104
"646","YBR138C","trc",1,1.23114441334492,1.00695555005672,1.09429370126074,1.18920711500272
"647","YBR139W","prt",1,0.850029684124516,0.826566910292936,0.928527677058688,0.903037663269951
"648","YBR139W","trc",1,2.73208051350879,2.37841423000544,2.14354692507259,2.71320865489534
"649","YBR140C","prt",1,0.703515364591134,0.878344046008574,0.977110064637958,0.826624915443864
"650","YBR140C","trc",1,1,0.926588061890371,0.823591017267573,0.920187650624875
"651","YBR141C","trc",1,0.363493129330078,0.637280313659631,0.594603557501361,0.624165274450806
"652","YBR142W","prt",1,0.945368886273891,0.947615347729975,0.889060342248944,0.782073810159086
"653","YBR142W","trc",1,0.30145195692269,0.590496330714765,0.611320138846034,0.543367431263029
"654","YBR143C","prt",1,0.81449692939548,0.835014494055882,0.810955426958408,0.790309065892272
"655","YBR143C","trc",1,0.697371833175203,1.14869835499704,1.03526492384138,1.02101212570719
"656","YBR144C","trc",1,1.00695555005672,1.02811382665607,1.11728713807222,1.03526492384138
"657","YBR145W","prt",1,0.81312228622894,0.878928998724659,0.794550909014064,0.788708505488852
"658","YBR145W","trc",1,0.895025070927972,1.95884059517385,2.11403608112276,2.41161565538152
"659","YBR146W","prt",1,0.75163285988999,0.723974141011386,0.733043946171518,0.82083315988763
"660","YBR146W","trc",1,0.858565436437754,0.926588061890371,0.88884268116657,1.09429370126074
"661","YBR147W","trc",1,1.74110112659225,2.73208051350879,2.53151318794056,2.54912125463852
"662","YBR148W","trc",1,1.06437018245336,1.04971668362307,1,1.01395947979003
"663","YBR149W","prt",1,1.25286354168735,1.32841055679002,1.46477322798274,1.53207921324772
"664","YBR149W","trc",1,3.116658318642,2.73208051350879,2.36198532285906,2.67585510957222
"665","YBR150C","trc",1,1.27456062731926,1.29235283063749,1.04971668362307,1.00695555005672
"666","YBR151W","prt",1,0.84626145426035,0.821688716613371,0.955689527067916,0.86334528309232
"667","YBR151W","trc",1,1.71713087287551,1.22264027769207,1.11728713807222,1.20580782769076
"668","YBR152W","trc",1,0.795536483754919,0.784584097896751,0.664342907048256,0.716977624007914
"669","YBR153W","trc",1,0.895025070927972,0.864537231307865,0.846745312362527,0.946057646725596
"670","YBR154C","prt",1,0.912353416098167,0.921476763767822,0.913094107190143,0.810722622006749
"671","YBR154C","trc",1,0.411795508633787,0.63287829698514,0.801069877589622,0.668963777393056
"672","YBR155W","prt",1,0.861275451168402,0.83217197571012,0.759939303006588,0.62000332258251
"673","YBR155W","trc",1,0.307786103336229,0.574349177498517,0.521232880420561,0.539614118252214
"674","YBR156C","trc",1,0.716977624007914,1.04971668362307,1,0.90125046261083
"675","YBR157C","trc",1,0.907519155317161,1.07177346253629,1.19747870461893,1.2834258975629
"676","YBR158W","trc",1,0.289172045976322,0.566441942647899,0.570381857934212,0.692554734055462
"677","YBR159W","prt",1,0.953923289143744,0.934099150575508,0.971002059013108,0.94567715523063
"678","YBR159W","trc",1,0.882702996290655,1.00695555005672,1.14869835499704,1.12505848468881
"679","YBR160W","prt",1,0.976052722720336,0.980512178019874,0.863403323325628,1.01244965329524
"680","YBR160W","trc",1,1.71713087287551,1.32868581409651,1.35660432744767,1.21419488439505
"681","YBR161W","trc",1,2.9485384345822,1.4439291955225,1.74110112659225,1.72907446261573
"682","YBR162C","prt",1,1.04052596129326,0.797845621808747,0.905384652333982,0.978938968102304
"683","YBR162C","trc",1,0.598739352309464,0.702222437868999,1.04246576084112,1.02811382665607
"684","YBR162W-A","trc",1,0.543367431263029,1.39474366635041,1.12505848468881,0.946057646725596
"685","YBR163W","trc",1,1.04246576084112,1.05701804056138,0.959264119325264,1.16473358646846
"686","YBR164C","prt",1,0.93704198390854,0.915828113674856,0.847488454276519,0.9316629712844
"687","YBR164C","trc",1,1.23970769993899,1.1328838852958,0.993092495437036,0.823591017267573
"688","YBR165W","trc",1,1.49484924863494,1.05701804056138,1.18920711500272,1.26575659397028
"689","YBR166C","prt",1,1.14804200113476,1.16224787008359,1.05373905629383,1.10709376810689
"690","YBR166C","trc",1,1.23970769993899,1.11728713807222,1.14076371586842,1.12505848468881
"691","YBR167C","trc",1,0.9138314502294,0.895025070927972,0.9138314502294,0.90125046261083
"692","YBR168W","trc",1,1.3660402567544,0.946057646725596,0.939522749214012,1.01395947979003
"693","YBR169C","prt",1,1.18204593288423,1.31942234050853,1.37290568448191,1.4826503320443
"694","YBR169C","trc",1,5.5404378724437,2.2657677705916,1.85317612378074,2
"695","YBR170C","prt",1,1.01347002400376,1.10978044948474,1.00812785494886,1.01084302091642
"696","YBR170C","trc",1,1.98618499087407,1.05701804056138,0.920187650624875,0.965936328924846
"697","YBR171W","prt",1,0.938877364833319,0.970432357022637,0.938773349237862,0.890459164183431
"698","YBR171W","trc",1,0.895025070927972,0.895025070927972,0.993092495437036,0.732042847972813
"699","YBR172C","prt",1,0.813540784420292,0.722036042858599,0.913154558292085,0.779488645486015
"700","YBR172C","trc",1,0.668963777393056,0.659753955386447,0.659753955386447,0.702222437868999
"701","YBR173C","trc",1,1.50524674741107,1.34723357686569,0.946057646725596,0.939522749214012
"702","YBR174C","trc",1,1,0.939522749214012,0.946057646725596,0.979420297586927
"703","YBR175W","trc",1,1.42405019559707,1.08673486252606,1.03526492384138,1.1328838852958
"704","YBR176W","trc",1,1.19747870461893,0.920187650624875,1.02811382665607,1.03526492384138
"705","YBR177C","prt",1,1.02238374287336,0.749109696753504,1.00308656296043,0.940969411163138
"706","YBR177C","trc",1,2.90794503464062,1.86606598307361,1.62450479271247,1.37554181813974
"707","YBR178W","trc",1,1.11728713807222,1.15668818390529,1.10190511587661,0.939522749214012
"708","YBR179C","trc",1,1.24833054890161,1.11728713807222,1.07177346253629,1.11728713807222
"709","YBR180W","trc",1,1.06437018245336,0.993092495437036,0.965936328924846,0.993092495437036
"710","YBR181C","trc",1,0.535886731268147,0.790041311863377,1.07922823650443,0.90125046261083
"711","YBR182C","trc",1,1.10956947206785,1.02811382665607,0.993092495437036,1.00695555005672
"712","YBR182C-A","trc",1,1.23114441334492,1.18099266142953,1.19747870461893,1.21419488439505
"713","YBR183W","trc",1,3.6553258009176,2.88785839104499,3.53081198516262,3.45814892523146
"714","YBR184W","trc",1,0.870550563296124,1.02811382665607,1.10956947206785,1.07922823650443
"715","YBR185C","trc",1,1.03526492384138,1.12505848468881,1.27456062731926,1.25701337452183
"716","YBR186W","trc",1,1.23114441334492,1.10190511587661,1.04971668362307,1.04971668362307
"717","YBR187W","trc",1,0.441351498145327,0.742261785314525,0.852634891767957,0.926588061890371
"718","YBR188C","trc",1,0.752623373705534,1.12505848468881,1.00695555005672,0.907519155317161
"719","YBR189W","prt",1,0.969551869214522,0.614608578995621,0.799409520152159,0.823581579702252
"720","YBR189W","trc",1,0.624165274450806,0.790041311863377,0.939522749214012,1.05701804056138
"721","YBR190W","trc",1,1.11728713807222,1.07177346253629,1.12505848468881,1.02101212570719
"722","YBR191W","prt",1,1.38901482371742,1.13038569293636,1.76638741196359,1.66133637383788
"723","YBR191W","trc",1,0.646176415318746,0.864537231307865,1.01395947979003,0.882702996290655
"724","YBR192W","prt",1,0.983721562640265,0.95648167851045,0.878060392476006,0.898131762796978
"725","YBR192W","trc",1,1.02101212570719,0.952637998043937,0.952637998043937,1.04246576084112
"726","YBR193C","prt",1,0.708405561276804,0.878183592313136,0.931978493828659,0.720511039342817
"727","YBR193C","trc",1,1.32868581409651,1.23970769993899,1.07922823650443,1.09429370126074
"728","YBR194W","trc",1,0.90125046261083,0.965936328924846,0.920187650624875,0.876605721316035
"729","YBR195C","trc",1,0.972654947412286,0.870550563296124,0.90125046261083,0.972654947412286
"730","YBR196C","prt",1,1.38294199162197,1.36141086727052,1.92479520016157,1.73178936637615
"731","YBR196C","trc",1,0.993092495437036,1.09429370126074,1.2834258975629,1.31950791077289
"732","YBR196C-A","trc",1,0.864537231307865,1,1.08673486252606,1.04246576084112
"733","YBR197C","trc",1,0.795536483754919,0.90125046261083,0.852634891767957,0.784584097896751
"734","YBR198C","prt",1,1.00683714737727,0.92430142601052,0.925739918277704,0.882180269409055
"735","YBR198C","trc",1,0.972654947412286,0.852634891767957,0.817902058557781,0.768437590644006
"736","YBR199W","prt",1,1.05446349601321,0.883232409053412,1.03135383870053,1.01487364256234
"737","YBR199W","trc",1,1.94530989482457,1.35660432744767,1.49484924863494,1.4742692172911
"738","YBR200W","prt",1,1.05460717630685,0.899090220859495,0.962169316606243,0.693545093464229
"739","YBR200W","trc",1,1.07922823650443,0.986232704493359,0.946057646725596,1.02811382665607
"740","YBR201C-A","trc",1,1.01395947979003,0.952637998043937,1.23970769993899,1.30134185544193
"741","YBR201W","trc",1,1.05701804056138,1.04971668362307,1.01395947979003,1.00695555005672
"742","YBR202W","prt",1,0.730483693807721,0.755575167788774,0.744590503344673,0.61524665623258
"743","YBR202W","trc",1,0.476318999021969,0.933032991536807,0.88884268116657,1.14869835499704
"744","YBR203W","trc",1,1.32868581409651,1.16473358646846,1.18920711500272,1.23114441334492
"745","YBR204C","trc",1,1.71713087287551,1.31950791077289,1.05701804056138,1.20580782769076
"746","YBR205W","prt",1,0.926251787707538,0.82997299783382,0.91476694932301,0.840656930325072
"747","YBR205W","trc",1,0.586417474615939,0.773782496771195,0.979420297586927,0.835087919428369
"748","YBR206W","trc",1,0.510506062853597,0.812252396356236,0.933032991536807,1.08673486252606
"749","YBR207W","trc",1,1.31950791077289,0.965936328924846,1.09429370126074,0.993092495437036
"750","YBR208C","prt",1,0.89894084679985,0.841709730106007,0.800938222541562,0.708062734424807
"751","YBR208C","trc",1,0.726986258660155,0.535886731268147,0.972654947412286,1.59107296750984
"752","YBR209W","trc",1,1.00695555005672,0.939522749214012,0.920187650624875,0.933032991536807
"753","YBR210W","trc",1,1.06437018245336,0.768437590644006,0.823591017267573,0.864537231307865
"754","YBR211C","trc",1,1.27456062731926,1.09429370126074,0.946057646725596,1.04246576084112
"755","YBR212W","prt",1,0.977502517423246,1.11538006710584,1.14902302492227,0.990823902847435
"756","YBR212W","trc",1,3.41053956707183,2.07052984768276,1.49484924863494,1.48452357062905
"757","YBR213W","trc",1,0.721964597761248,0.9138314502294,0.7791645796605,0.737134608645551
"758","YBR214W","prt",1,1.51218945682487,1.43148180507264,1.47328041185465,1.5966300751714
"759","YBR214W","trc",1,11.55143356418,3.31727818325777,2.31337636781057,2.51402674904366
"760","YBR215W","trc",1,0.882702996290655,1,0.846745312362527,0.7791645796605
"761","YBR216C","trc",1,1.43395524801583,1.09429370126074,1.03526492384138,1.04246576084112
"762","YBR217W","trc",1,1.02811382665607,0.895025070927972,0.870550563296124,0.920187650624875
"763","YBR218C","prt",1,1.10608796436077,1.18094817453763,0.904717297462729,1.14291736511646
"764","YBR218C","trc",1,0.615572206672458,1.02101212570719,1.42405019559707,1.42405019559707
"765","YBR219C","trc",1,0.716977624007914,1.01395947979003,0.88884268116657,0.852634891767957
"766","YBR220C","trc",1,0.773782496771195,0.920187650624875,0.952637998043937,0.864537231307865
"767","YBR221C","prt",1,1.07241030303904,1.11809639087128,1.36933721257474,1.25652676145056
"768","YBR221C","trc",1,0.876605721316035,0.907519155317161,1.02811382665607,1.00695555005672
"769","YBR222C","prt",1,1.11431227240227,1.02457012173768,1.13330984462509,1.04908711889499
"770","YBR222C","trc",1,1.31950791077289,1.31950791077289,1.27456062731926,1.16473358646846
"771","YBR223C","trc",1,1.25701337452183,0.986232704493359,0.939522749214012,1.02101212570719
"772","YBR224W","trc",1,1.08673486252606,0.986232704493359,1.04246576084112,0.979420297586927
"773","YBR225W","trc",1,1.75321144263207,1.21419488439505,1.07922823650443,1.15668818390529
"774","YBR226C","trc",1,0.979420297586927,1.03526492384138,1,0.946057646725596
"775","YBR227C","prt",1,0.816177608216461,0.776059295428557,0.849438058367225,0.918777158642225
"776","YBR227C","trc",1,0.864537231307865,0.876605721316035,0.790041311863377,0.773782496771195
"777","YBR228W","trc",1,0.926588061890371,0.90125046261083,0.920187650624875,0.926588061890371
"778","YBR229C","prt",1,1.11875417168175,1.23009762192311,0.897116439354647,0.922601344534296
"779","YBR229C","trc",1,1.21419488439505,1.25701337452183,1.23114441334492,1.22264027769207
"780","YBR230C","prt",1,1.2318427127815,1.22607842868284,1.19621380636796,1.17065596039611
"781","YBR230C","trc",1,10.4831472308669,4.75682846001088,3.75809099685605,4.34693945010423
"782","YBR230W-A","prt",1,0.789085834430418,0.663535114669235,0.939824767400746,0.78422470059033
"783","YBR230W-A","trc",1,0.933032991536807,1.46408569594563,1.38510946811092,1.4439291955225
"784","YBR231C","trc",1,1.08673486252606,1.18099266142953,0.9138314502294,0.946057646725596
"785","YBR232C","trc",1,0.895025070927972,0.993092495437036,0.926588061890371,0.959264119325264
"786","YBR233W","trc",1,1.27456062731926,1.10190511587661,1.03526492384138,1.14869835499704
"787","YBR233W-A","prt",1,0.764136993458963,0.710100023671892,0.775427253137916,0.720317520033221
"788","YBR233W-A","trc",1,0.562529242344405,0.806641759222126,0.939522749214012,1
"789","YBR234C","prt",1,1.05090035622064,1.101263182648,0.87926231221062,1.04738273297494
"790","YBR234C","trc",1,1.35660432744767,1.4142135623731,1.30134185544193,1.18920711500272
"791","YBR235W","trc",1,0.846745312362527,0.926588061890371,0.933032991536807,0.946057646725596
"792","YBR236C","prt",1,0.968811557519383,0.880503670345413,1.04267312498049,0.9003653226947
"793","YBR236C","trc",1,1.30134185544193,1.01395947979003,1.14869835499704,0.926588061890371
"794","YBR237W","prt",1,2.67356109328959,0.937838370846634,1.49771901380127,1.00271565303164
"795","YBR237W","trc",1,1.43395524801583,1.04246576084112,1.05701804056138,0.946057646725596
"796","YBR238C","trc",1,0.203063099089059,0.637280313659631,0.76312960448028,0.678302163723836
"797","YBR239C","trc",1,0.716977624007914,0.870550563296124,0.835087919428369,1.02101212570719
"798","YBR240C","trc",1,1.05701804056138,1.04246576084112,1.12505848468881,1.15668818390529
"799","YBR241C","trc",1,2.07052984768276,2.36198532285906,2.34566989846376,2.62078680771673
"800","YBR242W","trc",1,0.489710148793463,0.716977624007914,0.795536483754919,0.721964597761248
"801","YBR243C","trc",1,0.712025097798536,0.852634891767957,1.16473358646846,1.02811382665607
"802","YBR244W","prt",1,0.802461525986604,0.912049160169689,0.848393470150621,0.794589324108071
"803","YBR244W","trc",1,0.554784736033923,1.22264027769207,2.25011696937762,1.4742692172911
"804","YBR245C","prt",1,0.893814104539638,0.900045999115897,0.732471924246361,0.788835507676677
"805","YBR245C","trc",1,0.646176415318746,0.858565436437754,0.829319545814442,0.784584097896751
"806","YBR246W","trc",1,1.02101212570719,1.01395947979003,0.979420297586927,0.952637998043937
"807","YBR247C","prt",1,0.871993972027466,0.785467735197544,0.815254036386472,0.712282361561661
"808","YBR247C","trc",1,0.19078240112007,0.578344091952644,0.590496330714765,0.607097442197523
"809","YBR248C","prt",1,0.764904101015301,0.762988463726373,0.826474772982575,0.785017264526748
"810","YBR248C","trc",1,0.637280313659631,1.18920711500272,1.12505848468881,1.10956947206785
"811","YBR249C","prt",1,0.76277583689614,0.758971161524636,0.756984112754374,0.683407931681895
"812","YBR249C","trc",1,0.712025097798536,1.19747870461893,1.5157165665104,1.68179283050743
"813","YBR250W","trc",1,1,0.965936328924846,1.02101212570719,1.04246576084112
"814","YBR251W","prt",1,1.02970965132084,0.981287175696523,0.938846873673035,0.966171706882476
"815","YBR251W","trc",1,0.907519155317161,0.876605721316035,0.907519155317161,0.907519155317161
"816","YBR252W","prt",1,0.824392537728233,0.799466388109087,0.859983639457851,0.839854507586602
"817","YBR252W","trc",1,0.463294030945185,0.702222437868999,0.823591017267573,0.795536483754919
"818","YBR253W","prt",1,0.892391525276277,0.885026082235391,0.762586498677166,0.713614377366609
"819","YBR253W","trc",1,1.07177346253629,1.16473358646846,0.933032991536807,0.846745312362527
"820","YBR254C","trc",1,0.835087919428369,0.858565436437754,0.939522749214012,0.979420297586927
"821","YBR255C-A","trc",1,1.11728713807222,1.23970769993899,1.19747870461893,1.07177346253629
"822","YBR255W","trc",1,1.04971668362307,1.07177346253629,1.02101212570719,0.959264119325264
"823","YBR256C","prt",1,0.821898793952454,1.02406704803016,1.08119479148002,0.852610964227135
"824","YBR256C","trc",1,1.4439291955225,1.94530989482457,2.29739670999407,1.86606598307361
"825","YBR257W","trc",1,0.692554734055462,0.784584097896751,0.829319545814442,0.757858283255199
"826","YBR258C","prt",1,0.98315383623793,0.90949756596851,0.886121737889681,0.878292351870551
"827","YBR258C","trc",1,0.993092495437036,0.907519155317161,0.852634891767957,0.801069877589622
"828","YBR259W","trc",1,0.876605721316035,0.972654947412286,0.870550563296124,0.907519155317161
"829","YBR260C","prt",1,0.797196058871029,0.843930079391313,0.938414802730641,0.826031470375941
"830","YBR260C","trc",1,1.12505848468881,1.02811382665607,0.926588061890371,0.90125046261083
"831","YBR261C","prt",1,0.822209510061687,0.866639217136476,0.960123679876472,0.930383889193505
"832","YBR261C","trc",1,0.60290391384538,0.895025070927972,0.768437590644006,0.687770909069872
"833","YBR262C","trc",1,0.768437590644006,1.16473358646846,1.20580782769076,1.22264027769207
"834","YBR263W","prt",1,0.847735653274914,0.835957271234075,0.768709011368185,0.762451928663443
"835","YBR263W","trc",1,0.463294030945185,0.664342907048256,0.721964597761248,0.712025097798536
"836","YBR264C","trc",1,0.979420297586927,1.15668818390529,1.02811382665607,0.9138314502294
"837","YBR265W","prt",1,0.735968812052416,0.65152236970866,0.81606969929397,0.784917567826962
"838","YBR265W","trc",1,0.795536483754919,1,1.00695555005672,1.1328838852958
"839","YBR266C","trc",1,0.946057646725596,0.965936328924846,0.946057646725596,1.02101212570719
"840","YBR267W","prt",1,0.870576758138026,0.766825074107407,0.637002367251384,0.621232432430138
"841","YBR267W","trc",1,0.223756267731993,0.562529242344405,0.615572206672458,0.524858341811534
"842","YBR268W","trc",1,0.535886731268147,0.806641759222126,1.08673486252606,1.06437018245336
"843","YBR269C","prt",1,1.06569208040584,1.07201665285937,0.987950534008265,1.15483168635495
"844","YBR269C","trc",1,1.81503831063432,1.81503831063432,1.38510946811092,1.29235283063749
"845","YBR270C","trc",1,1.16473358646846,1.01395947979003,1.01395947979003,1.04971668362307
"846","YBR271W","prt",1,0.897177603139809,0.857306838180269,0.925564514696655,0.79200386015529
"847","YBR271W","trc",1,0.441351498145327,0.590496330714765,0.687770909069872,0.641712948781452
"848","YBR272C","prt",1,1.04906889976428,0.973880470031246,1.15563809701876,1.17037386427919
"849","YBR272C","trc",1,1.20580782769076,0.926588061890371,0.895025070927972,0.933032991536807
"850","YBR273C","prt",1,1.07955582005287,1.12041306522217,0.929873951541986,1.0612506423442
"851","YBR273C","trc",1,1.59107296750984,1.37554181813974,1.20580782769076,1.11728713807222
"852","YBR274W","trc",1,1.18099266142953,1.00695555005672,0.933032991536807,0.895025070927972
"853","YBR275C","trc",1,0.574349177498517,0.835087919428369,0.840896415253715,0.790041311863377
"854","YBR276C","trc",1,0.876605721316035,0.846745312362527,0.88884268116657,0.895025070927972
"855","YBR277C","trc",1,0.993092495437036,1.01395947979003,1.02101212570719,0.959264119325264
"856","YBR278W","trc",1,0.946057646725596,1.10190511587661,1.01395947979003,1.04971668362307
"857","YBR279W","trc",1,1.14076371586842,0.939522749214012,0.986232704493359,0.846745312362527
"858","YBR280C","trc",1,3.116658318642,1.63580411711556,1.25701337452183,1.39474366635041
"859","YBR281C","prt",1,0.727131562086476,0.913310288787763,0.919916991565503,0.83342563031766
"860","YBR281C","trc",1,1.18920711500272,1.23970769993899,0.993092495437036,0.926588061890371
"861","YBR282W","trc",1,0.846745312362527,0.952637998043937,1.02811382665607,0.965936328924846
"862","YBR283C","prt",1,0.944740951578325,0.954547153546149,0.76495080485616,0.750863266236249
"863","YBR283C","trc",1,0.664342907048256,0.870550563296124,0.876605721316035,0.882702996290655
"864","YBR284W","trc",1,2.51402674904366,1.2834258975629,1.11728713807222,1.20580782769076
"865","YBR285W","trc",1,1.77768536233314,1.18920711500272,1.22264027769207,1.27456062731926
"866","YBR286W","prt",1,1.4607788526186,1.6049973374001,1.97788902099084,1.87259007160261
"867","YBR286W","trc",1,1.39474366635041,1.34723357686569,1.4142135623731,1.52625920896056
"868","YBR287W","prt",1,1.11691394839966,1.01215706736066,0.887870063467772,1.01662146122238
"869","YBR287W","trc",1,1.94530989482457,1.09429370126074,1.45397251732031,1.60213975517924
"870","YBR288C","prt",1,0.982667597971697,0.914917691784129,1.17177343059033,0.869880378698132
"871","YBR288C","trc",1,0.835087919428369,0.926588061890371,0.840896415253715,0.829319545814442
"872","YBR289W","trc",1,1.06437018245336,1.14076371586842,1.02811382665607,1.01395947979003
"873","YBR290W","trc",1,2.12874036490672,1.46408569594563,1.23970769993899,1.23970769993899
"874","YBR291C","trc",1,0.668963777393056,1.27456062731926,0.823591017267573,0.697371833175203
"875","YBR292C","trc",1,0.9138314502294,0.965936328924846,0.882702996290655,1.00695555005672
"876","YBR293W","trc",1,1.23970769993899,0.882702996290655,0.939522749214012,0.972654947412286
"877","YBR294W","trc",1,1.02101212570719,1.02101212570719,1.02101212570719,1.02811382665607
"878","YBR295W","trc",1,1.38510946811092,1.23114441334492,1.16473358646846,1.10956947206785
"879","YBR296C","trc",1,0.479632059662632,0.795536483754919,1.49484924863494,1.89211529345119
"880","YBR297W","trc",1,1.37554181813974,1.14869835499704,1.30134185544193,1.5691681957935
"881","YBR298C","trc",1,1.75321144263207,1.10190511587661,1.18920711500272,1.15668818390529
"882","YBR298C-A","trc",1,1.27456062731926,1.09429370126074,1.14869835499704,1.18920711500272
"883","YBR299W","trc",1,1.1328838852958,1.14076371586842,1.27456062731926,1.31950791077289
"884","YBR300C","trc",1,0.926588061890371,0.965936328924846,1,0.926588061890371
"885","YBR301W","trc",1,0.959264119325264,1,1.02811382665607,1.23114441334492
"886","YBR302C","trc",1,1.61328351844425,1.33792755478611,1.89211529345119,1.59107296750984
"887","YCL001W","prt",1,0.868485403440163,0.816258510657143,0.752530512266965,0.812586884413088
"888","YCL001W","trc",1,0.716977624007914,0.678302163723836,0.926588061890371,0.946057646725596
"889","YCL001W-A","trc",1,1.00695555005672,1.01395947979003,1.05701804056138,0.979420297586927
"890","YCL001W-B","trc",1,1.00695555005672,1.10190511587661,1.01395947979003,1.03526492384138
"891","YCL002C","trc",1,0.506979739895015,0.664342907048256,0.926588061890371,0.757858283255199
"892","YCL004W","trc",1,1.14076371586842,1.10956947206785,1.04246576084112,1.04971668362307
"893","YCL005W","trc",1,1.14076371586842,0.939522749214012,0.979420297586927,1.02811382665607
"894","YCL005W-A","trc",1,0.752623373705534,1.11728713807222,1.10190511587661,1.10190511587661
"895","YCL007C","trc",1,0.920187650624875,0.959264119325264,0.959264119325264,0.876605721316035
"896","YCL008C","trc",1,1.4439291955225,1.42405019559707,1.06437018245336,1.10956947206785
"897","YCL009C","prt",1,2.41237387564988,2.42621209210934,3.17954960306792,3.1823687070324
"898","YCL009C","trc",1,0.615572206672458,1.11728713807222,1.33792755478611,1.33792755478611
"899","YCL010C","prt",1,0.885818330034101,0.989846623934198,1.30348091345005,1.02783617626067
"900","YCL010C","trc",1,0.926588061890371,0.90125046261083,0.986232704493359,0.986232704493359
"901","YCL011C","prt",1,0.885614986546134,0.861002936417939,0.767433682489703,0.809098190550905
"902","YCL011C","trc",1,0.907519155317161,0.979420297586927,0.920187650624875,0.876605721316035
"903","YCL012C","trc",1,0.9138314502294,0.972654947412286,0.852634891767957,1
"904","YCL014W","prt",1,1.00391957557269,0.959807171662978,0.893637842241021,0.836954203736737
"905","YCL014W","trc",1,0.594603557501361,0.9138314502294,1.26575659397028,1.18920711500272
"906","YCL016C","trc",1,1.07922823650443,1.18920711500272,1.09429370126074,1.10190511587661
"907","YCL017C","prt",1,0.807215751682194,0.748805804820837,0.891106153549284,0.755203125189235
"908","YCL017C","trc",1,0.823591017267573,0.858565436437754,0.939522749214012,0.920187650624875
"909","YCL018W","prt",1,1.02813031429313,1.12634038962689,1.23738089739084,1.27325091940927
"910","YCL018W","trc",1,0.993092495437036,1.01395947979003,1,1.02811382665607
"911","YCL019W","trc",1,1.03526492384138,0.801069877589622,0.773782496771195,0.852634891767957
"912","YCL020W","trc",1,0.986232704493359,0.790041311863377,0.752623373705534,0.823591017267573
"913","YCL021W-A","trc",1,0.795536483754919,1.00695555005672,0.88884268116657,1.03526492384138
"914","YCL022C","trc",1,0.939522749214012,1.00695555005672,1.05701804056138,0.979420297586927
"915","YCL023C","trc",1,1.00695555005672,1.04971668362307,1.00695555005672,0.993092495437036
"916","YCL024W","trc",1,0.574349177498517,1.32868581409651,1.23114441334492,1.14869835499704
"917","YCL025C","prt",1,0.706682193735489,0.7633338737581,0.831006348116379,0.707038384041991
"918","YCL025C","trc",1,0.7791645796605,0.946057646725596,2.09943336724613,2
"919","YCL026C-A","trc",1,1.04971668362307,1.02101212570719,1.02811382665607,1
"920","YCL026C-B","prt",1,0.854637584440539,0.704664523405514,0.758773848736089,0.870974769269542
"921","YCL026C-B","trc",1,2.9485384345822,2.58470566127498,1.43395524801583,1.23114441334492
"922","YCL027W","trc",1,1.06437018245336,0.692554734055462,0.655196701929182,0.712025097798536
"923","YCL028W","prt",1,0.956960589798846,0.958472966691011,1.12594039180695,1.04245830815492
"924","YCL028W","trc",1,1.06437018245336,1.33792755478611,1.06437018245336,1.1328838852958
"925","YCL029C","prt",1,0.882234507585867,0.841239168313022,0.858227027721843,0.59758773068938
"926","YCL029C","trc",1,0.768437590644006,0.972654947412286,0.790041311863377,0.721964597761248
"927","YCL030C","prt",1,0.862024490130491,0.854705223203212,0.780778216621526,0.727709954052143
"928","YCL030C","trc",1,0.598739352309464,1.86606598307361,1.18920711500272,1.11728713807222
"929","YCL031C","prt",1,0.953878178548912,0.849896110997693,0.950910956329202,0.781452974563832
"930","YCL031C","trc",1,0.678302163723836,0.721964597761248,0.773782496771195,0.716977624007914
"931","YCL032W","trc",1,1.38510946811092,1.20580782769076,1.05701804056138,0.907519155317161
"932","YCL033C","prt",1,1.12858953799543,1.08637900054267,0.99316431937464,1.16077529605175
